publishedAt,neg,neu,pos,compound
2019-04-16 18:17:15,0.0,0.848,0.152,0.8555
2019-04-16 18:30:17,0.0,0.822,0.178,0.8074
2019-04-16 18:33:12,0.052,0.89,0.059,0.0772
2019-04-16 19:06:00,0.058,0.806,0.136,0.4215
2019-04-16 19:11:26,0.092,0.736,0.172,0.5994
2019-04-16 19:24:55,0.098,0.799,0.102,0.0516
2019-04-16 19:25:11,0.04,0.746,0.214,0.7579
2019-04-16 19:31:08,0.111,0.712,0.178,0.3384
2019-04-16 19:31:27,0.0,0.876,0.124,0.7003
2019-04-16 19:31:42,0.046,0.837,0.117,0.5267
2019-04-16 19:33:00,0.093,0.907,0.0,-0.6705
2019-04-16 19:38:46,0.0,0.895,0.105,0.6486
2019-04-16 19:39:25,0.0,0.92,0.08,0.4939
2019-04-16 19:59:42,0.054,0.778,0.168,0.6908
2019-04-16 20:19:12,0.0,0.825,0.175,0.8176
2019-04-16 20:22:35,0.0,0.903,0.097,0.4767
2019-04-16 20:23:14,0.04,0.843,0.118,0.5423
2019-04-16 20:25:23,0.0,0.918,0.082,0.4939
2019-04-16 21:00:00,0.0,0.941,0.059,0.4215
2019-04-16 21:23:26,0.0,0.909,0.091,0.4019
2019-04-16 21:30:21,0.0,0.857,0.143,0.7717
2019-04-16 21:35:00,0.0,1.0,0.0,0.0
2019-04-16 21:45:09,0.044,0.837,0.12,0.5859
2019-04-16 21:56:48,0.11,0.89,0.0,-0.4939
2019-04-16 23:33:40,0.062,0.73,0.208,0.7003
2019-04-17 00:00:42,0.0,0.949,0.051,0.2732
2019-04-17 00:07:46,0.0,0.926,0.074,0.4767
2019-04-17 02:13:36,0.064,0.724,0.213,0.7003
2019-04-17 03:45:00,0.055,0.945,0.0,-0.3612
2019-04-17 04:00:13,0.0,0.861,0.139,0.765
2019-04-17 06:40:18,0.0,1.0,0.0,0.0
2019-04-17 07:27:00,0.0,0.782,0.218,0.7845
2019-04-17 08:28:01,0.0,0.925,0.075,0.3818
2019-04-17 10:09:26,0.0,1.0,0.0,0.0
2019-04-17 10:56:52,0.0,1.0,0.0,0.0
2019-04-17 11:08:09,0.125,0.875,0.0,-0.7184
2019-04-17 11:16:25,0.091,0.844,0.065,-0.296
2019-04-17 11:41:00,0.072,0.648,0.28,0.8613
2019-04-17 11:42:13,0.0,1.0,0.0,0.0
2019-04-17 11:42:13,0.0,1.0,0.0,0.0
2019-04-17 11:45:00,0.163,0.536,0.301,0.7902
2019-04-17 11:47:01,0.0,0.89,0.11,0.6369
2019-04-17 12:00:00,0.074,0.885,0.041,-0.1406
2019-04-17 12:11:37,0.0,1.0,0.0,0.0
2019-04-17 12:20:00,0.0,0.93,0.07,0.5267
2019-04-17 13:12:05,0.0,0.921,0.079,0.4404
2019-04-17 13:49:38,0.037,0.65,0.313,0.9287
2019-04-17 13:53:24,0.0,0.957,0.043,0.2023
2019-04-17 14:00:02,0.07,0.635,0.295,0.9201
2019-04-17 14:00:09,0.0,1.0,0.0,0.0
2019-04-17 14:00:09,0.0,1.0,0.0,0.0
2019-04-17 14:13:24,0.0,0.884,0.116,0.7003
2019-04-17 14:16:45,0.12,0.803,0.076,-0.5118
2019-04-17 14:18:08,0.0,0.957,0.043,0.2023
2019-04-17 14:31:39,0.0,1.0,0.0,0.0
2019-04-17 15:04:57,0.0,1.0,0.0,0.0
2019-04-17 15:04:57,0.0,1.0,0.0,0.0
2019-04-17 15:16:16,0.0,1.0,0.0,0.0
2019-04-17 15:50:06,0.053,0.788,0.16,0.5106
2019-04-17 16:00:36,0.0,0.944,0.056,0.3612
2019-04-17 16:12:24,0.0,0.841,0.159,0.6808
2019-04-17 16:15:26,0.0,0.926,0.074,0.3818
2019-04-17 16:30:00,0.0,0.882,0.118,0.6705
2019-04-17 16:32:56,0.0,0.87,0.13,0.549
2019-04-17 17:05:57,0.095,0.905,0.0,-0.4767
2019-04-17 17:07:15,0.098,0.791,0.111,0.1531
2019-04-17 17:17:36,0.0,0.852,0.148,0.7269
2019-04-17 17:36:23,0.077,0.849,0.075,-0.0258
2019-04-17 17:40:16,0.0,1.0,0.0,0.0
2019-04-17 17:58:09,0.042,0.88,0.079,0.3818
2019-04-17 18:20:00,0.0,0.944,0.056,0.3612
2019-04-17 18:29:50,0.0,1.0,0.0,0.0
2019-04-17 18:29:50,0.0,1.0,0.0,0.0
2019-04-17 19:02:00,0.0,0.938,0.062,0.4404
2019-04-17 19:02:00,0.0,0.939,0.061,0.4404
2019-04-17 19:52:00,0.0,0.924,0.076,0.5499
2019-04-17 20:00:00,0.0,0.927,0.073,0.5023
2019-04-17 20:29:18,0.0,0.927,0.073,0.4588
2019-04-17 20:29:18,0.07,0.769,0.161,0.4215
2019-04-17 21:15:00,0.058,0.942,0.0,-0.34
2019-04-17 21:15:00,0.058,0.942,0.0,-0.34
2019-04-17 21:16:28,0.0,0.937,0.063,0.4019
2019-04-17 21:54:00,0.0,1.0,0.0,0.0
2019-04-18 00:58:04,0.047,0.921,0.032,-0.162
2019-04-18 01:08:09,0.0,0.926,0.074,0.2732
2019-04-18 02:00:14,0.0,0.95,0.05,0.3182
2019-04-18 02:18:00,0.0,0.897,0.103,0.7227
2019-04-18 02:32:11,0.042,0.772,0.185,0.7506
2019-04-18 03:02:09,0.0,0.949,0.051,0.3612
2019-04-18 06:15:09,0.0,0.89,0.11,0.5688
2019-04-18 07:00:00,0.073,0.81,0.117,0.296
2019-04-18 10:00:06,0.04,0.748,0.211,0.8573
2019-04-18 10:14:00,0.0,0.941,0.059,0.2023
2019-04-18 10:50:10,0.0,0.941,0.059,0.3612
2019-04-18 11:42:49,0.0,0.792,0.208,0.8768
2019-04-18 11:49:44,0.083,0.917,0.0,-0.4404
2019-04-18 12:10:12,0.0,0.938,0.062,0.4404
2019-04-18 12:30:47,0.046,0.903,0.05,0.0516
2019-04-18 12:35:26,0.0,0.905,0.095,0.3612
2019-04-18 13:58:16,0.0,1.0,0.0,0.0
2019-04-18 14:38:55,0.0,1.0,0.0,0.0
2019-04-18 14:52:40,0.0,0.926,0.074,0.5106
2019-04-18 14:55:29,0.0,1.0,0.0,0.0
2019-04-18 15:00:00,0.0,1.0,0.0,0.0
2019-04-18 15:00:30,0.113,0.817,0.07,-0.228
2019-04-18 15:00:31,0.063,0.898,0.039,-0.2617
2019-04-18 15:46:59,0.0,1.0,0.0,0.0
2019-04-18 15:50:37,0.0,0.921,0.079,0.4767
2019-04-18 16:10:00,0.0,0.719,0.281,0.8658
2019-04-18 16:29:04,0.058,0.825,0.118,0.4404
2019-04-18 16:35:19,0.0,0.816,0.184,0.7906
2019-04-18 16:41:16,0.0,1.0,0.0,0.0
2019-04-18 17:00:00,0.0,0.973,0.027,0.0258
2019-04-18 17:03:08,0.0,1.0,0.0,0.0
2019-04-18 17:13:52,0.0,1.0,0.0,0.0
2019-04-18 17:43:24,0.0,1.0,0.0,0.0
2019-04-18 17:52:36,0.052,0.847,0.101,0.2732
2019-04-18 18:00:00,0.059,0.941,0.0,-0.34
2019-04-18 18:39:00,0.0,0.94,0.06,0.2023
2019-04-18 19:39:06,0.064,0.724,0.213,0.7003
2019-04-18 19:39:06,0.0,0.907,0.093,0.4767
2019-04-18 19:58:09,0.0,1.0,0.0,0.0
2019-04-18 20:11:05,0.065,0.719,0.216,0.6908
2019-04-18 20:11:05,0.0,0.925,0.075,0.4588
2019-04-18 21:00:00,0.0,0.955,0.045,0.2144
2019-04-18 21:00:49,0.069,0.782,0.149,0.34
2019-04-18 23:25:00,0.078,0.776,0.146,0.2732
2019-04-19 01:20:12,0.0,0.771,0.229,0.836
2019-04-19 02:02:23,0.0,1.0,0.0,0.0
2019-04-19 05:47:08,0.137,0.813,0.049,-0.5661
2019-04-19 05:54:48,0.0,1.0,0.0,0.0
2019-04-19 06:45:34,0.0,1.0,0.0,0.0
2019-04-19 09:00:02,0.214,0.712,0.075,-0.765
2019-04-19 10:00:00,0.0,1.0,0.0,0.0
2019-04-19 11:30:00,0.0,0.94,0.06,0.3612
2019-04-19 11:30:00,0.0,0.957,0.043,0.25
2019-04-19 12:28:43,0.0,0.87,0.13,0.7184
2019-04-19 12:46:00,0.0,1.0,0.0,0.0
2019-04-19 13:10:01,0.0,0.951,0.049,0.296
2019-04-19 13:30:01,0.0,0.938,0.062,0.4019
2019-04-19 13:38:40,0.0,0.947,0.053,0.4019
2019-04-19 14:10:38,0.086,0.759,0.155,0.4995
2019-04-19 14:58:50,0.0,0.849,0.151,0.7506
2019-04-19 19:20:00,0.0,0.869,0.131,0.5647
2019-04-19 19:26:49,0.0,0.813,0.187,0.8074
2019-04-19 21:21:01,0.0,0.672,0.328,0.9442
2019-04-20 00:30:58,0.0,0.862,0.138,0.6908
2019-04-20 02:38:52,0.0,0.933,0.067,0.4215
2019-04-20 02:38:52,0.0,0.933,0.067,0.4215
2019-04-20 11:58:00,0.0,0.71,0.29,0.9287
2019-04-20 12:05:47,0.0,0.84,0.16,0.7906
2019-04-20 12:05:47,0.0,0.84,0.16,0.7906
2019-04-20 13:24:29,0.027,0.785,0.188,0.8817
2019-04-20 13:39:13,0.051,0.897,0.053,0.0258
2019-04-20 13:45:11,0.0,0.882,0.118,0.6361
2019-04-20 13:57:02,0.0,0.944,0.056,0.3818
2019-04-20 14:50:35,0.0,0.901,0.099,0.5574
2019-04-20 20:24:00,0.0,0.901,0.099,0.6322
2019-04-21 08:55:50,0.0,0.96,0.04,0.2023
2019-04-21 14:15:58,0.0,0.965,0.035,0.128
2019-04-21 16:48:39,0.064,0.872,0.064,-0.25
2019-04-21 18:03:00,0.098,0.781,0.121,0.0258
2019-04-21 18:16:59,0.067,0.933,0.0,-0.4215
2019-04-22 01:37:58,0.069,0.931,0.0,-0.4215
2019-04-22 02:40:58,0.0,1.0,0.0,0.0
2019-04-22 09:01:00,0.0,0.94,0.06,0.4019
2019-04-22 09:56:00,0.0,0.938,0.062,0.3818
2019-04-22 09:56:00,0.0,0.938,0.062,0.3818
2019-04-22 10:12:19,0.0,0.848,0.152,0.8555
2019-04-22 10:30:00,0.0,0.934,0.066,0.3818
2019-04-22 10:30:00,0.133,0.867,0.0,-0.5719
2019-04-22 11:38:11,0.066,0.89,0.043,-0.2732
2019-04-22 12:00:57,0.055,0.874,0.071,-0.09
2019-04-22 12:07:12,0.0,0.881,0.119,0.6908
2019-04-22 12:11:07,0.0,0.917,0.083,0.4019
2019-04-22 12:15:00,0.0,1.0,0.0,0.0
2019-04-22 12:40:12,0.0,0.897,0.103,0.5859
2019-04-22 13:00:00,0.0,0.929,0.071,0.4588
2019-04-22 13:00:00,0.0,0.838,0.162,0.7506
2019-04-22 13:11:11,0.0,0.744,0.256,0.8519
2019-04-22 13:11:11,0.0,0.751,0.249,0.891
2019-04-22 13:37:11,0.06,0.884,0.056,-0.296
2019-04-22 14:32:00,0.056,0.844,0.1,0.1779
2019-04-22 14:39:19,0.091,0.787,0.122,0.3804
2019-04-22 15:27:26,0.092,0.847,0.062,-0.0772
2019-04-22 16:10:32,0.0,0.898,0.102,0.6369
2019-04-22 16:12:43,0.0,0.821,0.179,0.7944
2019-04-22 16:12:43,0.047,0.783,0.171,0.7065
2019-04-22 16:31:54,0.0,0.851,0.149,0.802
2019-04-22 17:10:54,0.0,0.824,0.176,0.7034
2019-04-22 18:00:00,0.0,0.951,0.049,0.2382
2019-04-22 18:04:02,0.0,0.929,0.071,0.3612
2019-04-22 18:08:43,0.044,0.857,0.1,0.4215
2019-04-22 18:30:06,0.0,0.905,0.095,0.5267
2019-04-22 18:35:29,0.055,0.827,0.118,0.4404
2019-04-22 18:45:59,0.0,0.92,0.08,0.5106
2019-04-22 18:45:59,0.0,0.92,0.08,0.5106
2019-04-22 18:45:59,0.0,0.92,0.08,0.5106
2019-04-22 19:21:01,0.064,0.789,0.147,0.4215
2019-04-22 19:36:14,0.0,0.79,0.21,0.8122
2019-04-22 20:00:00,0.117,0.883,0.0,-0.6767
2019-04-22 20:13:03,0.077,0.923,0.0,-0.34
2019-04-22 20:15:29,0.0,1.0,0.0,0.0
2019-04-22 20:41:27,0.0,0.843,0.157,0.6369
2019-04-22 20:44:25,0.062,0.73,0.208,0.7003
2019-04-22 20:54:00,0.0,0.955,0.045,0.2144
2019-04-22 20:59:00,0.0,0.819,0.181,0.8122
2019-04-22 21:06:11,0.0,1.0,0.0,0.0
2019-04-22 21:25:00,0.047,0.835,0.118,0.5423
2019-04-22 21:25:00,0.0,0.922,0.078,0.5267
2019-04-22 21:25:00,0.0,0.922,0.078,0.5267
2019-04-22 21:38:41,0.0,0.926,0.074,0.5563
2019-04-22 23:30:39,0.0,0.752,0.248,0.8979
2019-04-23 00:00:47,0.0,0.921,0.079,0.5719
2019-04-23 04:00:00,0.0,0.922,0.078,0.4391
2019-04-23 05:01:07,0.0,0.82,0.18,0.8402
2019-04-23 09:00:59,0.0,0.964,0.036,0.128
2019-04-23 09:22:00,0.059,0.779,0.162,0.4404
2019-04-23 10:40:31,0.0,1.0,0.0,0.0
...,0.0,1.0,0.0,0.0
...,0.0,1.0,0.0,0.0
2019-04-23 10:57:26,0.0,1.0,0.0,0.0
2019-04-23 11:35:00,0.05,0.885,0.064,0.1779
2019-04-23 12:06:12,0.0,0.895,0.105,0.5859
2019-04-23 12:10:12,0.0,1.0,0.0,0.0
2019-04-23 12:26:12,0.0,0.832,0.168,0.7964
2019-04-23 12:30:12,0.074,0.8,0.126,0.1531
2019-04-23 12:45:11,0.158,0.775,0.067,-0.5165
2019-04-23 13:00:17,0.062,0.938,0.0,-0.1779
2019-04-23 13:02:24,0.0,0.874,0.126,0.5994
2019-04-23 13:07:18,0.0,0.928,0.072,0.3612
2019-04-23 13:40:01,0.0,0.883,0.117,0.6908
2019-04-23 13:46:59,0.087,0.854,0.059,-0.1027
2019-04-23 13:55:09,0.0,0.864,0.136,0.5994
2019-04-23 14:07:00,0.0,0.839,0.161,0.7579
2019-04-23 14:26:02,0.0,1.0,0.0,0.0
2019-04-23 14:27:34,0.0,0.899,0.101,0.3818
2019-04-23 14:29:00,0.082,0.706,0.212,0.8316
2019-04-23 14:59:02,0.0,0.797,0.203,0.8481
2019-04-23 15:12:09,0.0,0.923,0.077,0.4767
2019-04-23 15:12:09,0.0,0.925,0.075,0.4767
2019-04-23 15:32:55,0.0,0.942,0.058,0.3818
2019-04-23 15:35:52,0.217,0.783,0.0,-0.8126
2019-04-23 16:00:34,0.0,1.0,0.0,0.0
2019-04-23 16:26:30,0.19,0.746,0.064,-0.7096
2019-04-23 16:30:00,0.0,0.93,0.07,0.4767
2019-04-23 16:30:27,0.0,0.874,0.126,0.6705
2019-04-23 16:30:27,0.058,0.645,0.296,0.8689
2019-04-23 17:12:51,0.026,0.863,0.112,0.6222
2019-04-23 17:20:31,0.114,0.768,0.118,0.0516
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:47:27,0.0,0.941,0.059,0.3182
2019-04-23 18:00:22,0.0,0.856,0.144,0.7089
2019-04-23 18:08:23,0.219,0.728,0.053,-0.8126
2019-04-23 18:53:48,0.071,0.862,0.067,-0.296
2019-04-23 19:31:38,0.06,0.622,0.317,0.886
2019-04-23 19:31:38,0.06,0.622,0.317,0.886
2019-04-23 19:50:00,0.0,0.929,0.071,0.4404
2019-04-23 20:06:00,0.0,0.939,0.061,0.3818
2019-04-23 20:16:15,0.122,0.683,0.196,0.6124
2019-04-23 20:24:00,0.0,0.855,0.145,0.6808
2019-04-23 20:32:24,0.119,0.819,0.062,-0.3818
2019-04-23 20:40:10,0.0,0.955,0.045,0.2144
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:46:46,0.0,1.0,0.0,0.0
2019-04-23 22:00:00,0.0,1.0,0.0,0.0
2019-04-23 22:37:21,0.066,0.778,0.156,0.4404
2019-04-23 23:14:21,0.064,0.724,0.213,0.7003
2019-04-23 23:34:09,0.049,0.809,0.143,0.6597
2019-04-23 23:34:09,0.049,0.809,0.143,0.6597
2019-04-23 23:35:57,0.048,0.812,0.14,0.6597
2019-04-23 23:45:41,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:20:36,0.064,0.724,0.213,0.7003
2019-04-24 05:02:30,0.0,0.798,0.202,0.8625
2019-04-24 07:09:36,0.0,0.947,0.053,0.2023
2019-04-24 08:28:39,0.0,0.887,0.113,0.5719
2019-04-24 09:00:09,0.0,0.957,0.043,0.2023
2019-04-24 09:00:49,0.0,1.0,0.0,0.0
2019-04-24 09:05:40,0.0,1.0,0.0,0.0
2019-04-24 09:10:21,0.0,0.932,0.068,0.4939
2019-04-24 10:15:39,0.289,0.711,0.0,-0.9153
2019-04-24 10:51:55,0.07,0.862,0.068,-0.0258
2019-04-24 10:51:55,0.0,0.764,0.236,0.8481
2019-04-24 10:53:37,0.0,0.871,0.129,0.5994
2019-04-24 11:00:33,0.0,0.86,0.14,0.6908
2019-04-24 11:10:08,0.0,1.0,0.0,0.0
2019-04-24 11:15:37,0.0,0.876,0.124,0.6705
2019-04-24 11:26:55,0.0,1.0,0.0,0.0
2019-04-24 11:31:36,0.0,0.887,0.113,0.6249
2019-04-24 11:32:54,0.0,1.0,0.0,0.0
2019-04-24 11:45:51,0.0,0.731,0.269,0.9118
2019-04-24 11:45:54,0.0,0.941,0.059,0.3612
2019-04-24 12:01:04,0.0,0.929,0.071,0.4404
2019-04-24 12:16:00,0.052,0.81,0.138,0.3818
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 13:01:00,0.047,0.891,0.062,0.1531
2019-04-24 13:01:00,0.047,0.891,0.062,0.1531
2019-04-24 13:10:21,0.0,0.84,0.16,0.6486
2019-04-24 13:10:21,0.057,0.842,0.101,0.1531
2019-04-24 13:14:20,0.0,1.0,0.0,0.0
2019-04-24 13:30:00,0.049,0.837,0.114,0.4588
2019-04-24 13:35:55,0.0,0.969,0.031,0.0772
2019-04-24 14:20:01,0.0,0.974,0.026,0.0258
2019-04-24 14:24:30,0.0,1.0,0.0,0.0
2019-04-24 14:39:00,0.0,0.789,0.211,0.8712
2019-04-24 14:56:48,0.0,0.911,0.089,0.4019
2019-04-24 15:07:12,0.0,0.733,0.267,0.9081
2019-04-24 15:47:22,0.112,0.888,0.0,-0.3716
2019-04-24 15:56:34,0.088,0.726,0.186,0.6605
2019-04-24 15:59:42,0.05,0.95,0.0,-0.296
2019-04-24 16:04:42,0.0,0.951,0.049,0.2732
2019-04-24 16:06:01,0.0,1.0,0.0,0.0
2019-04-24 16:06:04,0.119,0.818,0.063,-0.4588
2019-04-24 16:22:04,0.0,0.749,0.251,0.886
2019-04-24 16:22:30,0.078,0.825,0.097,-0.0258
2019-04-24 16:29:31,0.066,0.778,0.156,0.4404
2019-04-24 16:57:04,0.0,0.939,0.061,0.25
2019-04-24 17:04:40,0.096,0.819,0.086,-0.128
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:21:43,0.051,0.716,0.233,0.7964
2019-04-24 17:42:20,0.0,0.773,0.227,0.8271
2019-04-24 17:42:34,0.074,0.871,0.056,-0.2023
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 18:00:28,0.058,0.823,0.119,0.6124
2019-04-24 18:00:28,0.058,0.823,0.119,0.6124
2019-04-24 18:11:37,0.064,0.724,0.213,0.7003
2019-04-24 19:00:00,0.0,0.878,0.122,0.6124
2019-04-24 19:11:30,0.061,0.735,0.204,0.7003
2019-04-24 19:29:58,0.067,0.787,0.146,0.34
2019-04-24 19:35:14,0.13,0.87,0.0,-0.7275
2019-04-24 19:36:53,0.126,0.874,0.0,-0.6819
2019-04-24 19:44:01,0.064,0.789,0.147,0.4215
2019-04-24 19:44:01,0.0,0.884,0.116,0.6705
2019-04-24 19:54:22,0.069,0.782,0.149,0.34
2019-04-24 19:54:22,0.0,0.937,0.063,0.3612
2019-04-24 20:04:08,0.058,0.807,0.135,0.5719
2019-04-24 20:13:16,0.0,0.939,0.061,0.296
2019-04-24 20:13:16,0.0,0.843,0.157,0.6705
2019-04-24 20:13:16,0.0,1.0,0.0,0.0
2019-04-24 20:22:00,0.0,0.887,0.113,0.6369
2019-04-24 20:26:00,0.0,0.869,0.131,0.5994
2019-04-24 20:30:00,0.0,1.0,0.0,0.0
2019-04-24 20:30:00,0.0,1.0,0.0,0.0
2019-04-24 20:37:45,0.231,0.668,0.101,-0.7783
2019-04-24 20:39:53,0.0,0.938,0.062,0.3182
2019-04-24 20:55:22,0.065,0.742,0.193,0.5719
2019-04-24 21:10:43,0.0,1.0,0.0,0.0
2019-04-24 21:15:00,0.0,1.0,0.0,0.0
2019-04-24 21:15:00,0.0,1.0,0.0,0.0
2019-04-24 21:36:33,0.069,0.931,0.0,-0.4939
2019-04-24 21:37:17,0.0,1.0,0.0,0.0
2019-04-24 21:45:09,0.138,0.862,0.0,-0.7096
2019-04-24 22:30:00,0.087,0.868,0.045,-0.1779
2019-04-24 22:48:30,0.069,0.782,0.149,0.34
2019-04-24 22:50:42,0.315,0.59,0.095,-0.9062
2019-04-24 22:51:00,0.0,0.837,0.163,0.6808
2019-04-24 22:58:00,0.061,0.939,0.0,-0.3818
2019-04-24 23:00:00,0.273,0.667,0.06,-0.8885
2019-04-24 23:11:00,0.048,0.907,0.045,-0.0258
2019-04-24 23:25:11,0.069,0.782,0.149,0.34
2019-04-25 00:45:03,0.043,0.957,0.0,-0.1901
2019-04-25 01:47:39,0.065,0.717,0.217,0.7003
2019-04-25 02:10:33,0.231,0.668,0.101,-0.7783
2019-04-25 02:38:04,0.065,0.719,0.216,0.6908
2019-04-25 02:45:00,0.0,0.935,0.065,0.3612
2019-04-25 03:50:00,0.074,0.926,0.0,-0.5574
2019-04-25 04:00:00,0.148,0.852,0.0,-0.7964
2019-04-25 04:56:48,0.067,0.78,0.154,0.4215
2019-04-25 05:30:41,0.0,0.974,0.026,0.0258
2019-04-25 07:21:30,0.114,0.825,0.061,-0.3612
2019-04-25 07:21:30,0.117,0.821,0.063,-0.3612
2019-04-25 09:41:51,0.0,0.84,0.16,0.6486
2019-04-25 10:46:56,0.0,0.776,0.224,0.8608
2019-04-25 11:07:16,0.075,0.925,0.0,-0.5267
2019-04-25 11:25:15,0.0,0.827,0.173,0.7096
2019-04-25 11:25:35,0.0,0.833,0.167,0.6808
2019-04-25 11:30:11,0.062,0.802,0.136,0.3818
2019-04-25 11:54:31,0.047,0.842,0.111,0.3818
2019-04-25 12:00:00,0.0,0.963,0.037,0.1531
2019-04-25 12:00:00,0.0,0.899,0.101,0.5574
2019-04-25 12:00:00,0.0,0.899,0.101,0.5574
2019-04-25 12:00:00,0.0,0.835,0.165,0.8176
2019-04-25 12:01:38,0.111,0.784,0.105,-0.0772
2019-04-25 12:01:38,0.111,0.784,0.105,-0.0772
2019-04-25 12:13:00,0.044,0.956,0.0,-0.2732
2019-04-25 12:29:38,0.0,1.0,0.0,0.0
2019-04-25 12:33:30,0.0,1.0,0.0,0.0
2019-04-25 12:53:33,0.056,0.887,0.058,0.0258
2019-04-25 13:10:27,0.268,0.673,0.059,-0.8885
2019-04-25 13:10:27,0.268,0.673,0.059,-0.8885
2019-04-25 13:10:55,0.0,1.0,0.0,0.0
2019-04-25 13:18:55,0.032,0.858,0.11,0.431
2019-04-25 13:46:00,0.072,0.854,0.074,0.0258
2019-04-25 13:55:36,0.146,0.811,0.044,-0.5994
2019-04-25 14:00:00,0.0,0.97,0.03,0.0772
2019-04-25 14:00:51,0.0,1.0,0.0,0.0
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:09:07,0.0,1.0,0.0,0.0
2019-04-25 14:09:20,0.0,1.0,0.0,0.0
2019-04-25 14:24:36,0.054,0.699,0.247,0.8979
2019-04-25 14:24:36,0.056,0.758,0.186,0.8176
2019-04-25 14:38:02,0.0,0.958,0.042,0.2732
2019-04-25 14:59:13,0.0,0.876,0.124,0.6997
2019-04-25 14:59:13,0.0,0.876,0.124,0.6997
2019-04-25 15:18:00,0.054,0.818,0.128,0.4404
2019-04-25 15:35:20,0.065,0.708,0.227,0.8779
2019-04-25 15:50:55,0.23,0.77,0.0,-0.8765
2019-04-25 15:53:04,0.0,0.902,0.098,0.5719
2019-04-25 16:16:20,0.216,0.683,0.101,-0.7506
2019-04-25 16:51:23,0.085,0.915,0.0,-0.5574
2019-04-25 16:54:11,0.07,0.777,0.153,0.34
2019-04-25 17:11:15,0.12,0.771,0.109,0.128
2019-04-25 17:39:28,0.0,0.932,0.068,0.3612
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:54:47,0.07,0.769,0.161,0.4215
2019-04-25 18:00:00,0.0,0.807,0.193,0.7845
2019-04-25 18:26:19,0.0,1.0,0.0,0.0
2019-04-25 18:31:00,0.047,0.892,0.062,0.1779
2019-04-25 18:51:24,0.0,1.0,0.0,0.0
2019-04-25 18:58:57,0.033,0.934,0.033,0.0
2019-04-25 19:00:11,0.063,0.736,0.201,0.6597
2019-04-25 19:26:03,0.0,1.0,0.0,0.0
2019-04-25 19:30:28,0.0,1.0,0.0,0.0
2019-04-25 19:35:00,0.0,0.871,0.129,0.6997
2019-04-25 19:39:34,0.108,0.797,0.096,-0.1531
2019-04-25 19:46:23,0.068,0.775,0.157,0.4215
2019-04-25 19:52:10,0.065,0.717,0.217,0.7003
2019-04-25 19:52:10,0.065,0.717,0.217,0.7003
2019-04-25 20:15:00,0.0,1.0,0.0,0.0
2019-04-25 20:18:02,0.064,0.724,0.213,0.7003
2019-04-25 20:21:45,0.0,0.797,0.203,0.8271
2019-04-25 20:30:00,0.0,1.0,0.0,0.0
2019-04-25 20:30:37,0.066,0.867,0.068,0.0258
2019-04-25 20:30:37,0.066,0.867,0.068,0.0258
2019-04-25 20:35:00,0.072,0.823,0.105,0.1531
2019-04-25 20:35:59,0.066,0.778,0.156,0.4404
